timestamp,datetime,firmware_version,humidity,temperature,pressure,voc,pm2.5_cf_1
1751896274,2025-07-07T07:51:14-06:00,7.04,26,83,907.83,74,0.0
1751896394,2025-07-07T07:53:14-06:00,7.04,26,83,907.83,74,0.0
1751896514,2025-07-07T07:55:14-06:00,7.04,26,83,907.82,74,0.0
1751896634,2025-07-07T07:57:14-06:00,7.04,26,83,907.84,74,0.0
1751896754,2025-07-07T07:59:14-06:00,7.04,26,83,907.85,73,0.0
1751896874,2025-07-07T08:01:14-06:00,7.04,26,83,907.85,73,0.0
1751896994,2025-07-07T08:03:14-06:00,7.04,26,83,907.84,73,0.0
1751897114,2025-07-07T08:05:14-06:00,7.04,26,83,907.85,73,0.0
1751897234,2025-07-07T08:07:14-06:00,7.04,26,83,907.85,73,0.0
1751897354,2025-07-07T08:09:14-06:00,7.04,26,83,907.89,73,0.0
1751897474,2025-07-07T08:11:14-06:00,7.04,26,83,907.87,73,0.2
1751897594,2025-07-07T08:13:14-06:00,7.04,26,83,907.87,73,0.0
1751897714,2025-07-07T08:15:14-06:00,7.04,26,83,907.85,73,0.0
1751897834,2025-07-07T08:17:14-06:00,7.04,26,83,907.89,73,0.0
1751897954,2025-07-07T08:19:14-06:00,7.04,26,83,907.88,73,0.0
1751898074,2025-07-07T08:21:14-06:00,7.04,26,83,907.87,73,0.0
1751898194,2025-07-07T08:23:14-06:00,7.04,26,83,907.88,74,0.0
1751898314,2025-07-07T08:25:14-06:00,7.04,26,83,907.87,74,0.2
1751898434,2025-07-07T08:27:14-06:00,7.04,26,83,907.87,74,0.0
1751898554,2025-07-07T08:29:14-06:00,7.04,26,83,907.85,74,0.2
1751898674,2025-07-07T08:31:14-06:00,7.04,26,83,907.85,74,0.1
1751898794,2025-07-07T08:33:14-06:00,7.04,26,83,907.87,74,0.1
1751898914,2025-07-07T08:35:14-06:00,7.04,26,83,907.87,74,0.0
1751899034,2025-07-07T08:37:14-06:00,7.04,26,83,907.88,74,0.2
1751899154,2025-07-07T08:39:14-06:00,7.04,26,83,907.87,74,0.0
1751899274,2025-07-07T08:41:14-06:00,7.04,26,83,907.88,74,0.0
1751899394,2025-07-07T08:43:14-06:00,7.04,26,83,907.87,75,0.0
1751899514,2025-07-07T08:45:14-06:00,7.04,26,83,907.84,75,0.0
1751899634,2025-07-07T08:47:14-06:00,7.04,26,83,907.81,76,0.0
1751899754,2025-07-07T08:49:14-06:00,7.04,26,83,907.79,75,0.0
1751899874,2025-07-07T08:51:14-06:00,7.04,26,83,907.77,75,0.2
1751899994,2025-07-07T08:53:14-06:00,7.04,26,83,907.74,75,0.0
1751900114,2025-07-07T08:55:14-06:00,7.04,26,83,907.72,75,0.1
1751900234,2025-07-07T08:57:14-06:00,7.04,26,83,907.76,75,0.4
1751900354,2025-07-07T08:59:14-06:00,7.04,26,83,907.73,75,0.0
1751900474,2025-07-07T09:01:14-06:00,7.04,26,83,907.73,74,0.4
1751900594,2025-07-07T09:03:14-06:00,7.04,26,83,907.72,74,0.6
1751900714,2025-07-07T09:05:14-06:00,7.04,26,83,907.72,74,0.4
1751900834,2025-07-07T09:07:14-06:00,7.04,26,83,907.72,74,0.0
1751900954,2025-07-07T09:09:14-06:00,7.04,26,83,907.72,74,0.2
1751901074,2025-07-07T09:11:14-06:00,7.04,26,83,907.74,74,0.2
1751901194,2025-07-07T09:13:14-06:00,7.04,26,83,907.73,74,0.5
1751901314,2025-07-07T09:15:14-06:00,7.04,26,83,907.7,73,1.1
1751901434,2025-07-07T09:17:14-06:00,7.04,26,83,907.73,73,0.5
1751901554,2025-07-07T09:19:14-06:00,7.04,26,83,907.71,73,0.2
1751901675,2025-07-07T09:21:15-06:00,7.04,26,83,907.74,72,0.6
1751901795,2025-07-07T09:23:15-06:00,7.04,26,83,907.73,72,0.4
1751901915,2025-07-07T09:25:15-06:00,7.04,26,83,907.71,72,0.8
1751902035,2025-07-07T09:27:15-06:00,7.04,26,83,907.66,72,0.5
1751902157,2025-07-07T09:29:17-06:00,7.04,26,83,907.64,72,0.5
1751902275,2025-07-07T09:31:15-06:00,7.04,26,83,907.63,72,0.6
1751902395,2025-07-07T09:33:15-06:00,7.04,26,83,907.6,72,1.0
1751902515,2025-07-07T09:35:15-06:00,7.04,26,83,907.58,71,0.5
1751902635,2025-07-07T09:37:15-06:00,7.04,26,83,907.56,71,0.6
1751902755,2025-07-07T09:39:15-06:00,7.04,26,83,907.56,71,0.4
1751902875,2025-07-07T09:41:15-06:00,7.04,26,83,907.52,72,1.1
1751902995,2025-07-07T09:43:15-06:00,7.04,26,83,907.52,72,0.9
1751903115,2025-07-07T09:45:15-06:00,7.04,26,83,907.52,73,1.1
1751903235,2025-07-07T09:47:15-06:00,7.04,26,83,907.47,73,1.0
1751903355,2025-07-07T09:49:15-06:00,7.04,26,83,907.47,73,0.2
1751903475,2025-07-07T09:51:15-06:00,7.04,26,83,907.48,72,1.1
1751903595,2025-07-07T09:53:15-06:00,7.04,26,83,907.48,72,1.0
1751903715,2025-07-07T09:55:15-06:00,7.04,26,83,907.49,71,0.9
1751903835,2025-07-07T09:57:15-06:00,7.04,26,83,907.45,71,1.3
1751903955,2025-07-07T09:59:15-06:00,7.04,26,83,907.43,71,1.3
1751904075,2025-07-07T10:01:15-06:00,7.04,26,83,907.43,72,1.5
1751904195,2025-07-07T10:03:15-06:00,7.04,26,83,907.39,75,1.0
1751904315,2025-07-07T10:05:15-06:00,7.04,26,83,907.38,77,1.3
1751904435,2025-07-07T10:07:15-06:00,7.04,26,83,907.36,81,1.0
1751904555,2025-07-07T10:09:15-06:00,7.04,26,84,907.33,80,1.0
1751904675,2025-07-07T10:11:15-06:00,7.04,26,84,907.32,80,1.1
1751904795,2025-07-07T10:13:15-06:00,7.04,26,84,907.29,79,1.1
1751904915,2025-07-07T10:15:15-06:00,7.04,26,84,907.28,78,1.4
1751905035,2025-07-07T10:17:15-06:00,7.04,26,84,907.24,78,1.0
1751905155,2025-07-07T10:19:15-06:00,7.04,26,84,907.21,78,0.9
1751905275,2025-07-07T10:21:15-06:00,7.04,26,84,907.18,77,1.1
1751905395,2025-07-07T10:23:15-06:00,7.04,26,84,907.16,77,1.2
1751905515,2025-07-07T10:25:15-06:00,7.04,26,84,907.14,76,1.1
1751905635,2025-07-07T10:27:15-06:00,7.04,26,84,907.12,75,0.9
1751905755,2025-07-07T10:29:15-06:00,7.04,26,84,907.11,75,1.4
1751905875,2025-07-07T10:31:15-06:00,7.04,26,84,907.1,75,1.0
1751905995,2025-07-07T10:33:15-06:00,7.04,26,84,907.09,75,1.0
1751906115,2025-07-07T10:35:15-06:00,7.04,26,84,907.09,75,1.4
1751906235,2025-07-07T10:37:15-06:00,7.04,26,84,907.1,74,1.6
1751906355,2025-07-07T10:39:15-06:00,7.04,26,84,907.07,74,1.6
1751906475,2025-07-07T10:41:15-06:00,7.04,26,84,907.08,74,1.4
1751906595,2025-07-07T10:43:15-06:00,7.04,26,84,907.05,74,1.0
1751906715,2025-07-07T10:45:15-06:00,7.04,26,84,907.03,73,1.3
1751906835,2025-07-07T10:47:15-06:00,7.04,26,84,907.04,73,0.6
1751906955,2025-07-07T10:49:15-06:00,7.04,26,84,906.99,74,1.4
1751907075,2025-07-07T10:51:15-06:00,7.04,26,84,906.96,74,0.9
1751907195,2025-07-07T10:53:15-06:00,7.04,26,84,906.93,74,0.7
1751907315,2025-07-07T10:55:15-06:00,7.04,26,84,906.93,74,1.1
1751907435,2025-07-07T10:57:15-06:00,7.04,26,84,906.92,74,1.2
1751907555,2025-07-07T10:59:15-06:00,7.04,26,84,906.91,74,1.5
1751907675,2025-07-07T11:01:15-06:00,7.04,26,84,906.89,74,1.3
1751907795,2025-07-07T11:03:15-06:00,7.04,26,84,906.89,75,1.2
1751907915,2025-07-07T11:05:15-06:00,7.04,26,84,906.85,78,1.5
1751908035,2025-07-07T11:07:15-06:00,7.04,26,84,906.79,80,1.3
1751908155,2025-07-07T11:09:15-06:00,7.04,26,84,906.8,82,1.2
1751908275,2025-07-07T11:11:15-06:00,7.04,26,84,906.78,80,0.9
1751908395,2025-07-07T11:13:15-06:00,7.04,26,84,906.76,79,1.3
1751908515,2025-07-07T11:15:15-06:00,7.04,26,84,906.75,79,1.1
1751908635,2025-07-07T11:17:15-06:00,7.04,26,84,906.71,79,1.2
1751908755,2025-07-07T11:19:15-06:00,7.04,26,84,906.72,79,1.2
1751908876,2025-07-07T11:21:16-06:00,7.04,26,84,906.69,79,1.5
1751908996,2025-07-07T11:23:16-06:00,7.04,26,84,906.67,79,1.2
1751909116,2025-07-07T11:25:16-06:00,7.04,26,84,906.64,79,1.8
1751909236,2025-07-07T11:27:16-06:00,7.04,26,84,906.61,79,1.6
1751909356,2025-07-07T11:29:16-06:00,7.04,26,84,906.57,78,1.4
1751909476,2025-07-07T11:31:16-06:00,7.04,26,84,906.56,78,1.4
1751909596,2025-07-07T11:33:16-06:00,7.04,26,84,906.55,79,1.0
1751909716,2025-07-07T11:35:16-06:00,7.04,26,84,906.56,79,1.6
1751909836,2025-07-07T11:37:16-06:00,7.04,26,84,906.52,79,1.7
1751909956,2025-07-07T11:39:16-06:00,7.04,26,84,906.52,80,1.2
1751910076,2025-07-07T11:41:16-06:00,7.04,26,84,906.52,80,1.4
1751910196,2025-07-07T11:43:16-06:00,7.04,26,84,906.52,80,1.2
1751910316,2025-07-07T11:45:16-06:00,7.04,26,84,906.47,80,1.3
1751910436,2025-07-07T11:47:16-06:00,7.04,26,84,906.42,80,1.5
1751910556,2025-07-07T11:49:16-06:00,7.04,26,84,906.4,81,2.0
1751910676,2025-07-07T11:51:16-06:00,7.04,26,84,906.38,81,1.3
1751910796,2025-07-07T11:53:16-06:00,7.04,26,84,906.39,81,1.6
1751910916,2025-07-07T11:55:16-06:00,7.04,26,84,906.36,81,1.5
1751911036,2025-07-07T11:57:16-06:00,7.04,26,84,906.31,82,2.8
1751911156,2025-07-07T11:59:16-06:00,7.04,26,85,906.29,83,2.5
1751911276,2025-07-07T12:01:16-06:00,7.04,26,85,906.3,83,2.5
1751911396,2025-07-07T12:03:16-06:00,7.04,25,85,906.28,82,2.2
1751911516,2025-07-07T12:05:16-06:00,7.04,25,86,906.22,82,2.1
1751911636,2025-07-07T12:07:16-06:00,7.04,25,86,906.19,82,1.6
1751911756,2025-07-07T12:09:16-06:00,7.04,25,86,906.18,82,1.7
1751911876,2025-07-07T12:11:16-06:00,7.04,25,86,906.1,81,1.9
1751911996,2025-07-07T12:13:16-06:00,7.04,25,86,906.15,81,1.3
1751912116,2025-07-07T12:15:16-06:00,7.04,25,86,906.11,80,1.7
1751912236,2025-07-07T12:17:16-06:00,7.04,24,86,906.12,80,1.0
1751912356,2025-07-07T12:19:16-06:00,7.04,24,86,906.03,80,1.7
1751912476,2025-07-07T12:21:16-06:00,7.04,24,86,906.01,80,1.9
1751912596,2025-07-07T12:23:16-06:00,7.04,24,87,905.96,80,1.7
1751912716,2025-07-07T12:25:16-06:00,7.04,24,87,905.9,81,1.5
1751912836,2025-07-07T12:27:16-06:00,7.04,24,87,905.9,82,1.6
1751912956,2025-07-07T12:29:16-06:00,7.04,24,87,905.82,82,1.7
1751913076,2025-07-07T12:31:16-06:00,7.04,25,87,905.81,87,1.9
1751913196,2025-07-07T12:33:16-06:00,7.04,24,87,905.78,83,1.2
