timestamp,datetime,firmware_version,humidity,temperature,pressure,voc,pm2.5_cf_1
1751723737,2025-07-05T07:55:37-06:00,7.02,64,63,913.51,,7.8
1751723857,2025-07-05T07:57:37-06:00,7.02,64,63,913.58,,7.4
1751723977,2025-07-05T07:59:37-06:00,7.02,64,63,913.58,,7.2
1751724097,2025-07-05T08:01:37-06:00,7.02,63,63,913.57,,7.1
1751724217,2025-07-05T08:03:37-06:00,7.02,63,63,913.59,,8.4
1751724374,2025-07-05T08:06:14-06:00,7.02,63,63,913.59,,7.2
1751724457,2025-07-05T08:07:37-06:00,7.02,63,64,913.57,,7.4
1751724577,2025-07-05T08:09:37-06:00,7.02,62,64,913.61,,7.6
1751724697,2025-07-05T08:11:37-06:00,7.02,63,64,913.61,,8.2
1751724817,2025-07-05T08:13:37-06:00,7.02,63,64,913.6,,8.3
1751724937,2025-07-05T08:15:37-06:00,7.02,62,64,913.63,,8.0
1751725057,2025-07-05T08:17:37-06:00,7.02,62,64,912.58,,7.3
1751725177,2025-07-05T08:19:37-06:00,7.02,62,64,912.52,,6.6
1751725334,2025-07-05T08:22:14-06:00,7.02,61,65,913.69,,8.2
1751725417,2025-07-05T08:23:37-06:00,7.02,60,65,913.67,,7.3
1751725538,2025-07-05T08:25:38-06:00,7.02,61,65,913.74,,8.5
1751725657,2025-07-05T08:27:37-06:00,7.02,61,65,913.71,,8.4
1751725777,2025-07-05T08:29:37-06:00,7.02,60,66,913.69,,7.4
1751725897,2025-07-05T08:31:37-06:00,7.02,60,65,913.72,,8.2
1751726017,2025-07-05T08:33:37-06:00,7.02,60,66,913.71,,8.5
1751726137,2025-07-05T08:35:37-06:00,7.02,60,66,913.68,,7.9
1751726294,2025-07-05T08:38:14-06:00,7.02,59,67,913.7,,7.5
1751726377,2025-07-05T08:39:37-06:00,7.02,59,67,913.72,,7.7
1751726497,2025-07-05T08:41:37-06:00,7.02,58,67,913.73,,8.4
1751726618,2025-07-05T08:43:38-06:00,7.02,58,67,913.74,,7.7
1751726737,2025-07-05T08:45:37-06:00,7.02,59,67,913.79,,8.2
1751726857,2025-07-05T08:47:37-06:00,7.02,59,67,913.83,,8.2
1751726977,2025-07-05T08:49:37-06:00,7.02,59,68,913.8,,8.3
1751727097,2025-07-05T08:51:37-06:00,7.02,58,66,912.55,,8.5
1751727254,2025-07-05T08:54:14-06:00,7.02,58,68,913.77,,8.2
1751727337,2025-07-05T08:55:37-06:00,7.02,58,68,913.78,,7.5
1751727457,2025-07-05T08:57:37-06:00,7.02,57,68,913.8,,8.0
1751727577,2025-07-05T08:59:37-06:00,7.02,58,68,913.8,,7.6
1751727697,2025-07-05T09:01:37-06:00,7.02,57,69,913.8,,8.5
1751727817,2025-07-05T09:03:37-06:00,7.02,56,69,913.78,,8.1
1751727937,2025-07-05T09:05:37-06:00,7.02,56,69,913.78,,8.6
1751728057,2025-07-05T09:07:37-06:00,7.02,56,69,913.61,,7.6
1751728214,2025-07-05T09:10:14-06:00,7.02,56,69,913.81,,7.3
1751728297,2025-07-05T09:11:37-06:00,7.02,55,69,913.82,,7.4
1751728417,2025-07-05T09:13:37-06:00,7.02,55,69,913.74,,6.9
1751728537,2025-07-05T09:15:37-06:00,7.02,55,70,913.83,,6.5
1751728657,2025-07-05T09:17:37-06:00,7.02,54,70,913.81,,6.1
1751728777,2025-07-05T09:19:37-06:00,7.02,54,70,913.86,,6.2
1751728897,2025-07-05T09:21:37-06:00,7.02,53,70,913.87,,5.3
1751729018,2025-07-05T09:23:38-06:00,7.02,53,70,913.87,,5.6
1751729174,2025-07-05T09:26:14-06:00,7.02,52,70,913.9,,5.8
1751729257,2025-07-05T09:27:37-06:00,7.02,52,70,913.95,,5.9
1751729377,2025-07-05T09:29:37-06:00,7.02,52,70,913.93,,5.6
1751729497,2025-07-05T09:31:37-06:00,7.02,52,70,913.96,,5.9
1751729617,2025-07-05T09:33:37-06:00,7.02,52,70,913.97,,6.3
1751729737,2025-07-05T09:35:37-06:00,7.02,52,70,913.95,,6.2
1751729857,2025-07-05T09:37:37-06:00,7.02,51,70,914.01,,5.3
1751729977,2025-07-05T09:39:37-06:00,7.02,51,70,914.02,,6.1
1751730134,2025-07-05T09:42:14-06:00,7.02,51,70,914.06,,5.9
1751730217,2025-07-05T09:43:37-06:00,7.02,50,70,914.08,,6.2
1751730337,2025-07-05T09:45:37-06:00,7.02,50,69,912.93,,6.2
1751730457,2025-07-05T09:47:37-06:00,7.02,50,71,914.14,,5.5
1751730577,2025-07-05T09:49:37-06:00,7.02,50,71,914.13,,6.3
1751730697,2025-07-05T09:51:37-06:00,7.02,50,69,912.98,,5.6
1751730817,2025-07-05T09:53:37-06:00,7.02,49,71,914.15,,5.8
1751730937,2025-07-05T09:55:37-06:00,7.02,50,71,914.17,,5.6
1751731094,2025-07-05T09:58:14-06:00,7.02,49,71,914.15,,6.0
1751731177,2025-07-05T09:59:37-06:00,7.02,49,71,914.22,,5.3
1751731297,2025-07-05T10:01:37-06:00,7.02,48,71,914.15,,5.4
1751731417,2025-07-05T10:03:37-06:00,7.02,48,71,914.17,,5.3
1751731537,2025-07-05T10:05:37-06:00,7.02,47,71,914.15,,5.1
1751731657,2025-07-05T10:07:37-06:00,7.02,47,71,914.21,,4.8
1751731777,2025-07-05T10:09:37-06:00,7.02,47,71,914.22,,4.5
1751731897,2025-07-05T10:11:37-06:00,7.02,47,71,914.25,,4.9
1751732054,2025-07-05T10:14:14-06:00,7.02,47,71,914.24,,4.8
1751732137,2025-07-05T10:15:37-06:00,7.02,47,71,914.27,,4.9
1751732257,2025-07-05T10:17:37-06:00,7.02,47,71,914.24,,5.2
1751732377,2025-07-05T10:19:37-06:00,7.02,47,71,914.28,,6.5
1751732498,2025-07-05T10:21:38-06:00,7.02,47,71,914.27,,6.8
1751732617,2025-07-05T10:23:37-06:00,7.02,47,71,914.31,,5.7
1751732737,2025-07-05T10:25:37-06:00,7.02,47,71,914.26,,5.1
1751732857,2025-07-05T10:27:37-06:00,7.02,47,71,914.27,,5.3
1751733014,2025-07-05T10:30:14-06:00,7.02,47,71,914.3,,5.1
1751733097,2025-07-05T10:31:37-06:00,7.02,46,71,914.27,,5.1
1751733217,2025-07-05T10:33:37-06:00,7.02,47,71,914.28,,5.9
1751733337,2025-07-05T10:35:37-06:00,7.02,47,71,914.3,,6.1
1751733457,2025-07-05T10:37:37-06:00,7.02,46,72,914.26,,5.0
1751733577,2025-07-05T10:39:37-06:00,7.02,46,72,914.29,,5.1
1751733697,2025-07-05T10:41:37-06:00,7.02,46,72,914.28,,4.7
1751733817,2025-07-05T10:43:37-06:00,7.02,46,72,914.2,,5.0
1751733974,2025-07-05T10:46:14-06:00,7.02,45,72,914.32,,4.6
1751734057,2025-07-05T10:47:37-06:00,7.02,45,72,914.19,,4.0
1751734177,2025-07-05T10:49:37-06:00,7.02,45,72,914.33,,3.9
1751734298,2025-07-05T10:51:38-06:00,7.02,45,71,913.14,,4.2
1751734417,2025-07-05T10:53:37-06:00,7.02,44,72,914.34,,3.9
1751734538,2025-07-05T10:55:38-06:00,7.02,44,72,914.37,,3.9
1751734657,2025-07-05T10:57:37-06:00,7.02,44,73,914.35,,4.0
1751734777,2025-07-05T10:59:37-06:00,7.02,44,73,914.37,,4.2
1751734934,2025-07-05T11:02:14-06:00,7.02,44,73,914.37,,4.6
1751735017,2025-07-05T11:03:37-06:00,7.02,43,73,914.37,,4.3
1751735137,2025-07-05T11:05:37-06:00,7.02,43,73,914.36,,4.0
1751735257,2025-07-05T11:07:37-06:00,7.02,43,73,914.41,,4.7
1751735377,2025-07-05T11:09:37-06:00,7.02,43,74,914.42,,4.3
1751735497,2025-07-05T11:11:37-06:00,7.02,43,74,914.42,,4.1
1751735617,2025-07-05T11:13:37-06:00,7.02,42,74,914.43,,3.8
1751735737,2025-07-05T11:15:37-06:00,7.02,42,74,914.43,,3.8
1751735894,2025-07-05T11:18:14-06:00,7.02,41,75,914.41,,9.4
1751735977,2025-07-05T11:19:37-06:00,7.02,41,75,914.4,,3.7
1751736097,2025-07-05T11:21:37-06:00,7.02,41,75,914.4,,3.7
1751736217,2025-07-05T11:23:37-06:00,7.02,41,75,914.47,,4.4
1751736337,2025-07-05T11:25:37-06:00,7.02,41,75,914.48,,4.0
1751736457,2025-07-05T11:27:37-06:00,7.02,41,75,914.49,,5.1
1751736577,2025-07-05T11:29:37-06:00,7.02,41,75,914.47,,5.0
1751736697,2025-07-05T11:31:37-06:00,7.02,40,74,914.51,,5.0
1751736854,2025-07-05T11:34:14-06:00,7.02,41,74,914.48,,4.9
1751736938,2025-07-05T11:35:38-06:00,7.02,40,74,914.51,,5.2
1751737057,2025-07-05T11:37:37-06:00,7.02,40,74,914.21,,4.5
1751737177,2025-07-05T11:39:37-06:00,7.02,40,74,914.54,,4.7
1751737298,2025-07-05T11:41:38-06:00,7.02,41,73,913.42,,4.6
1751737417,2025-07-05T11:43:37-06:00,7.02,40,74,914.57,,5.1
1751737537,2025-07-05T11:45:37-06:00,7.02,39,74,914.57,,5.3
1751737657,2025-07-05T11:47:37-06:00,7.02,40,72,914.61,,4.8
1751737790,2025-07-05T11:49:50-06:00,7.02,40,73,914.64,,4.6
1751737897,2025-07-05T11:51:37-06:00,7.02,40,74,914.64,,4.1
1751738017,2025-07-05T11:53:37-06:00,7.02,41,74,914.61,,4.0
1751738137,2025-07-05T11:55:37-06:00,7.02,40,74,914.61,,4.1
1751738257,2025-07-05T11:57:37-06:00,7.02,40,75,914.67,,4.3
1751738377,2025-07-05T11:59:37-06:00,7.02,40,75,914.66,,4.5
1751738497,2025-07-05T12:01:37-06:00,7.02,40,75,914.41,,3.8
1751738618,2025-07-05T12:03:38-06:00,7.02,39,75,914.65,,4.0
1751738774,2025-07-05T12:06:14-06:00,7.02,38,75,914.65,,4.0
1751738857,2025-07-05T12:07:37-06:00,7.02,38,75,914.63,,3.8
1751738978,2025-07-05T12:09:38-06:00,7.02,38,74,914.66,,4.1
1751739098,2025-07-05T12:11:38-06:00,7.02,38,75,914.62,,3.8
1751739217,2025-07-05T12:13:37-06:00,7.02,38,74,914.73,,3.6
1751739337,2025-07-05T12:15:37-06:00,7.02,38,74,914.66,,3.6
1751739457,2025-07-05T12:17:37-06:00,7.02,38,74,914.74,,3.7
1751739578,2025-07-05T12:19:38-06:00,7.02,38,73,914.72,,3.8
1751739734,2025-07-05T12:22:14-06:00,7.02,39,73,914.73,,3.8
1751739817,2025-07-05T12:23:37-06:00,7.02,38,74,914.72,,3.5
1751716058,2025-07-05T05:47:38-06:00,7.02,65,62,912.68,,14.9
1751716177,2025-07-05T05:49:37-06:00,7.02,65,62,912.63,,14.9
1751716297,2025-07-05T05:51:37-06:00,7.02,65,62,912.63,,14.8
1751716417,2025-07-05T05:53:37-06:00,7.02,65,62,912.63,,14.3
1751716537,2025-07-05T05:55:37-06:00,7.02,65,62,912.44,,15.6
1751716694,2025-07-05T05:58:14-06:00,7.02,65,57,909.01,,15.6
1751716777,2025-07-05T05:59:37-06:00,7.02,65,62,912.65,,14.4
1751716898,2025-07-05T06:01:38-06:00,7.02,66,61,912.72,,10.5
1751717017,2025-07-05T06:03:37-06:00,7.02,66,61,912.77,,8.5
1751717137,2025-07-05T06:05:37-06:00,7.02,66,61,912.76,,9.4
1751717257,2025-07-05T06:07:37-06:00,7.02,67,61,912.74,,8.5
1751717377,2025-07-05T06:09:37-06:00,7.02,66,61,912.77,,8.3
1751717497,2025-07-05T06:11:37-06:00,7.02,66,61,912.77,,8.3
1751717654,2025-07-05T06:14:14-06:00,7.02,65,61,912.81,,9.0
1751717737,2025-07-05T06:15:37-06:00,7.02,65,61,912.8,,8.5
1751717857,2025-07-05T06:17:37-06:00,7.02,65,61,912.82,,8.9
1751717978,2025-07-05T06:19:38-06:00,7.02,65,61,912.84,,8.6
1751718097,2025-07-05T06:21:37-06:00,7.02,65,61,912.88,,9.1
1751718217,2025-07-05T06:23:37-06:00,7.02,65,61,912.92,,9.2
1751739937,2025-07-05T12:25:37-06:00,7.02,38,73,914.72,,3.5
1751740058,2025-07-05T12:27:38-06:00,7.02,38,73,914.77,,2.7
1751740177,2025-07-05T12:29:37-06:00,7.02,38,73,914.74,,2.9
1751740297,2025-07-05T12:31:37-06:00,7.02,39,73,914.77,,2.5
1751740418,2025-07-05T12:33:38-06:00,7.02,40,72,914.85,,3.1
1751740538,2025-07-05T12:35:38-06:00,7.02,39,72,914.81,,3.1
1751740694,2025-07-05T12:38:14-06:00,7.02,40,72,914.82,,2.5
1751740778,2025-07-05T12:39:38-06:00,7.02,40,71,914.83,,2.0
1751740898,2025-07-05T12:41:38-06:00,7.02,39,71,914.84,,1.9
1751741018,2025-07-05T12:43:38-06:00,7.02,39,72,914.89,,2.0
1751741138,2025-07-05T12:45:38-06:00,7.02,40,72,914.91,,2.2
